"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"BF8CCC653661FCFC","classic_bike","2022-09-13 14:47:06","2022-09-13 14:47:12","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"member"
"CBA7E1C85BFE9CB1","electric_bike","2022-09-17 14:00:32","2022-09-17 14:00:54","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.775216,-122.3976505,37.77523486860597,-122.39743709564209,"member"
"7E094BD5F8630024","electric_bike","2022-09-17 13:58:50","2022-09-17 13:59:41","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.7751725,-122.39755383333333,37.77523486860597,-122.39743709564209,"member"
"35A5C33AB7E7AFA5","classic_bike","2022-09-30 19:37:32","2022-09-30 19:49:26","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"casual"
"DB612D143913FD96","classic_bike","2022-09-25 14:44:19","2022-09-25 14:45:51","Saint James Park","SJ-L10","Saint James Park","SJ-L10",37.339301,-121.889937,37.339301,-121.889937,"casual"
"A2003BA0AC8FA89E","electric_bike","2022-09-26 15:41:21","2022-09-26 16:01:05","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77512133333333,-122.3975245,37.77523486860597,-122.39743709564209,"casual"
"F716014BDC11754C","classic_bike","2022-09-19 13:45:51","2022-09-19 14:39:18","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"casual"
"758C2D7448F04F44","electric_bike","2022-09-25 17:06:56","2022-09-25 18:06:35","Parkmoor Ave at Race St","SJ-O4","Parkmoor Ave at Race St","SJ-O4",37.31674,-121.90983716666666,37.316736478493425,-121.91000461578369,"casual"
"D1DF749C5808E2DC","electric_bike","2022-09-18 18:28:53","2022-09-18 19:10:46","24th St at Chattanooga St","SF-Q21-2","24th St at Chattanooga St","SF-Q21-2",37.75178233333333,-122.42657833333334,37.7518194,-122.4266139,"casual"
"55CA3AEBD2D42E55","electric_bike","2022-09-07 13:09:30","2022-09-07 13:12:05","24th St at Chattanooga St","SF-Q21-2","24th St at Chattanooga St","SF-Q21-2",37.751773666666665,-122.42665133333334,37.7518194,-122.4266139,"casual"
"23824EF42A79A178","classic_bike","2022-09-29 11:30:49","2022-09-29 12:02:35","Cahill Park","SJ-M6","Cahill Park","SJ-M6",37.32911866814779,-121.90457582473755,37.32911866814779,-121.90457582473755,"casual"
"56F09EC14931EB2D","classic_bike","2022-09-04 16:10:42","2022-09-04 16:30:33","28th Ave at Geary Blvd","SF-G6","28th Ave at Geary Blvd","SF-G6",37.779673,-122.48797,37.779673,-122.48797,"casual"
"FF591FBB0186D586","classic_bike","2022-09-04 16:11:51","2022-09-04 16:31:09","28th Ave at Geary Blvd","SF-G6","28th Ave at Geary Blvd","SF-G6",37.779673,-122.48797,37.779673,-122.48797,"casual"
"57E819441AB1ECEB","classic_bike","2022-09-30 18:12:21","2022-09-30 18:13:00","Auzerais Ave at Lincoln Ave","SJ-N5-2","Auzerais Ave at Lincoln Ave","SJ-N5-2",37.32096853145443,-121.90829604864119,37.32096853145443,-121.90829604864119,"casual"
"74DFE11CB0A0AB4A","electric_bike","2022-09-21 23:29:53","2022-09-21 23:33:45","Cahill Park","SJ-M6","Cahill Park","SJ-M6",37.32906033333333,-121.90471066666667,37.32911866814779,-121.90457582473755,"casual"
"81506AF47EE970D3","classic_bike","2022-09-09 17:43:14","2022-09-09 17:56:44","Parkmoor Ave at Race St","SJ-O4","Parkmoor Ave at Race St","SJ-O4",37.316736478493425,-121.91000461578369,37.316736478493425,-121.91000461578369,"casual"
"FF5ECE81E41EC76F","classic_bike","2022-09-22 16:37:49","2022-09-22 17:06:43","28th Ave at Geary Blvd","SF-G6","28th Ave at Geary Blvd","SF-G6",37.779673,-122.48797,37.779673,-122.48797,"casual"
"30DA35D5F4818A16","classic_bike","2022-09-07 15:24:50","2022-09-07 15:25:17","Auzerais Ave at Lincoln Ave","SJ-N5-2","Auzerais Ave at Lincoln Ave","SJ-N5-2",37.32096853145443,-121.90829604864119,37.32096853145443,-121.90829604864119,"casual"
"CEEACBDE81319B10","classic_bike","2022-09-13 18:50:45","2022-09-13 18:50:51","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"casual"
"1E6FD0B989594B04","classic_bike","2022-09-20 14:54:22","2022-09-20 14:54:48","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"casual"
"8F941AFC5CCD6736","classic_bike","2022-09-23 19:33:57","2022-09-23 19:34:48","Cahill Park","SJ-M6","Cahill Park","SJ-M6",37.32911866814779,-121.90457582473755,37.32911866814779,-121.90457582473755,"casual"
"49E301643932983A","classic_bike","2022-09-20 14:10:05","2022-09-20 14:11:44","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"casual"
"4F5B62B23CF02FA9","electric_bike","2022-09-26 12:19:01","2022-09-26 12:22:59","Auzerais Ave at Lincoln Ave","SJ-N5-2","Auzerais Ave at Lincoln Ave","SJ-N5-2",37.32103733333334,-121.90814683333333,37.32096853145443,-121.90829604864119,"casual"
"3E863EE8F47E7464","classic_bike","2022-09-21 18:45:06","2022-09-21 18:53:04","Parkmoor Ave at Race St","SJ-O4","Parkmoor Ave at Race St","SJ-O4",37.316736478493425,-121.91000461578369,37.316736478493425,-121.91000461578369,"member"
"02A3990580EA3EFD","electric_bike","2022-09-23 17:11:56","2022-09-23 17:18:35","Randall St at Chenery St","SF-U21","Jersey St at Castro St","SF-R19",37.73986566666667,-122.42544133333334,37.750506,-122.4339496,"member"
"BCA8CA86AD08F288","electric_bike","2022-09-29 18:58:47","2022-09-29 19:12:14","Church St at Duboce Ave","SF-L20","Steiner St at California St","SF-F19",37.76974283333333,-122.4292115,37.788568914161615,-122.43540108203887,"member"
"9E1B381BD1E8D22E","electric_bike","2022-09-05 17:13:47","2022-09-05 17:34:11","Pier 1/2 at The Embarcadero","SF-D29","Steiner St at California St","SF-F19",37.7964105,-122.39456383333334,37.788568914161615,-122.43540108203887,"casual"
"31DE9D2B070B9ECD","electric_bike","2022-09-25 13:16:28","2022-09-25 13:24:42","McAllister St at Baker St","SF-J17","Grove St at Gough St","SF-J22-2",37.77743616666667,-122.441971,37.77787007022392,-122.42295295000075,"casual"
"E86B673306B3B43B","electric_bike","2022-09-19 12:31:28","2022-09-19 12:49:13","24th St at Chattanooga St","SF-Q21-2","Cesar Chavez St at Dolores St","SF-S21",37.75183166666667,-122.42655333333333,37.7478584,-122.4249863,"member"
"E5D840F208FD2205","electric_bike","2022-09-26 18:43:49","2022-09-26 18:55:37","Townsend St at 5th St","SF-K28","Grove St at Gough St","SF-J22-2",37.775205166666666,-122.39753416666667,37.77787007022392,-122.42295295000075,"member"
"F6F0A2F1B7573444","electric_bike","2022-09-30 22:41:41","2022-09-30 22:45:20","24th St at Chattanooga St","SF-Q21-2","Jersey St at Castro St","SF-R19",37.751828333333336,-122.42643883333334,37.750506,-122.4339496,"member"
"08C1C44CF5D3F0C4","classic_bike","2022-09-16 16:32:44","2022-09-16 16:54:45","Townsend St at 5th St","SF-K28","Grove St at Gough St","SF-J22-2",37.77523486860597,-122.39743709564209,37.77787007022392,-122.42295295000075,"member"
"C8E1324D95F244E7","classic_bike","2022-09-24 15:04:15","2022-09-24 16:23:36","28th Ave at Geary Blvd","SF-G6","Illinois St at Cesar Chavez St","SF-S30",37.779673,-122.48797,37.75016713801581,-122.38654196262358,"casual"
"E61487A1A2981F78","electric_bike","2022-09-02 15:53:07","2022-09-02 16:11:45","28th Ave at Geary Blvd","SF-G6","Grove St at Gough St","SF-J22-2",37.779683166666665,-122.487936,37.77787007022392,-122.42295295000075,"casual"
"202969027D7D1EE7","electric_bike","2022-09-13 16:52:10","2022-09-13 16:55:18","24th St at Chattanooga St","SF-Q21-2","Jersey St at Castro St","SF-R19",37.751800333333335,-122.4265695,37.750506,-122.4339496,"casual"
"B2A21496F67B1F44","electric_bike","2022-09-03 15:22:11","2022-09-03 15:40:19","28th Ave at Geary Blvd","SF-G6","Grove St at Gough St","SF-J22-2",37.77964,-122.48794366666667,37.77787007022392,-122.42295295000075,"casual"
"A87B436989BD2E88","electric_bike","2022-09-24 19:44:45","2022-09-24 19:53:49","Townsend St at 5th St","SF-K28","Grove St at Gough St","SF-J22-2",37.77522583333333,-122.39750166666667,37.77787007022392,-122.42295295000075,"member"
"1AE52FEAFF14EAFE","electric_bike","2022-09-20 15:58:29","2022-09-20 16:01:42","24th St at Chattanooga St","SF-Q21-2","Jersey St at Castro St","SF-R19",37.7518535,-122.42655833333333,37.750506,-122.4339496,"member"
"06C7CFF9B6AEC491","electric_bike","2022-09-29 17:32:06","2022-09-29 17:59:18","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.77286016666667,-122.50906266666667,37.7730627,-122.4390777,"member"
"B6E2B6F6FB884AB5","electric_bike","2022-09-17 16:21:44","2022-09-17 16:26:01","Illinois St at 20th St","SF-O30-2","Illinois St at Cesar Chavez St","SF-S30",37.76040316666667,-122.387503,37.75016713801581,-122.38654196262358,"member"
"F7F78528AF96B747","electric_bike","2022-09-09 14:57:02","2022-09-09 15:31:08","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.7728745,-122.5090475,37.7730627,-122.4390777,"casual"
"1CB993CCA2B79C75","classic_bike","2022-09-24 13:51:17","2022-09-24 13:57:30","Illinois St at 20th St","SF-O30-2","Illinois St at Cesar Chavez St","SF-S30",37.7603435,-122.387449,37.75016713801581,-122.38654196262358,"casual"
"4B3671D873A7C9EB","classic_bike","2022-09-25 14:32:43","2022-09-25 14:38:28","Illinois St at 20th St","SF-O30-2","Illinois St at Cesar Chavez St","SF-S30",37.7603435,-122.387449,37.75016713801581,-122.38654196262358,"casual"
"E5BF9AC8BDD1E9DB","classic_bike","2022-09-05 19:08:07","2022-09-05 19:44:43","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.772954,-122.509071,37.7730627,-122.4390777,"casual"
"66207569769B1828","electric_bike","2022-09-08 07:19:30","2022-09-08 07:47:49","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.77294916666666,-122.50904466666667,37.7730627,-122.4390777,"casual"
"1ED73ADFA41D8011","classic_bike","2022-09-23 14:42:43","2022-09-23 15:04:14","Illinois St at 20th St","SF-O30-2","Grove St at Gough St","SF-J22-2",37.7603435,-122.387449,37.77787007022392,-122.42295295000075,"member"
"8C2619DB532CF3CF","electric_bike","2022-09-23 23:51:03","2022-09-23 23:53:54","Illinois St at 20th St","SF-O30-2","Illinois St at Cesar Chavez St","SF-S30",37.76029283333333,-122.38746766666667,37.75016713801581,-122.38654196262358,"casual"
"A541DC4CC8B4343C","electric_bike","2022-09-03 15:19:43","2022-09-03 15:39:42","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.77293066666667,-122.50909916666667,37.7730627,-122.4390777,"casual"
"D1308026A3F20AE3","electric_bike","2022-09-04 15:21:19","2022-09-04 16:01:43","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.772931666666665,-122.5090805,37.7730627,-122.4390777,"casual"
"94A6294A61DB05B3","electric_bike","2022-09-30 19:04:22","2022-09-30 19:15:42","Randall St at Chenery St","SF-U21","Jersey St at Castro St","SF-R19",37.73981933333334,-122.42545883333334,37.750506,-122.4339496,"casual"
"2A85791202DBD6C9","electric_bike","2022-09-04 17:40:37","2022-09-04 18:03:42","Randall St at Chenery St","SF-U21","Broderick St at Oak St","SF-K18",37.739846166666666,-122.42532716666666,37.7730627,-122.4390777,"casual"
"FA48EB47B804876B","electric_bike","2022-09-04 17:42:03","2022-09-04 18:04:51","Randall St at Chenery St","SF-U21","Broderick St at Oak St","SF-K18",37.73982683333333,-122.42531216666667,37.7730627,-122.4390777,"casual"
"C21B7434F4EA2F56","electric_bike","2022-09-27 16:22:34","2022-09-27 16:36:12","Illinois St at 20th St","SF-O30-2","Grove St at Gough St","SF-J22-2",37.7603695,-122.38751483333333,37.77787007022392,-122.42295295000075,"casual"
"397A36E726FC74D1","electric_bike","2022-09-26 18:29:43","2022-09-26 19:07:41","Illinois St at 20th St","SF-O30-2","Grove St at Gough St","SF-J22-2",37.76039166666666,-122.38747466666666,37.77787007022392,-122.42295295000075,"casual"
"49617FF7F39053A7","electric_bike","2022-09-12 21:14:50","2022-09-12 21:22:14","Randall St at Chenery St","SF-U21","Jersey St at Castro St","SF-R19",37.7398585,-122.42546183333333,37.750506,-122.4339496,"casual"
"228849F7F2083B69","electric_bike","2022-09-04 15:23:28","2022-09-04 16:02:51","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.77294666666667,-122.50906616666667,37.7730627,-122.4390777,"casual"
"212FF1427DF9D523","classic_bike","2022-09-05 19:07:39","2022-09-05 19:44:46","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.772954,-122.509071,37.7730627,-122.4390777,"casual"
"9E27B2A2B7CD4A07","electric_bike","2022-09-04 15:21:37","2022-09-04 16:01:38","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.77286083333333,-122.5090315,37.7730627,-122.4390777,"casual"
"8815DE9815046828","electric_bike","2022-09-04 15:21:48","2022-09-04 16:02:33","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.77289233333333,-122.50904233333333,37.7730627,-122.4390777,"casual"
"C45127814ADC353C","electric_bike","2022-09-04 15:23:07","2022-09-04 16:01:32","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.7728745,-122.50903416666667,37.7730627,-122.4390777,"casual"
"981E075185F1EB2A","electric_bike","2022-09-23 17:23:04","2022-09-23 17:54:56","48th Ave at Cabrillo St","SF-J1","Broderick St at Oak St","SF-K18",37.772889666666664,-122.50898516666666,37.7730627,-122.4390777,"casual"
"4E48127470AA6FE4","classic_bike","2022-09-12 17:14:28","2022-09-12 17:21:12","Grand Ave at Perkins St","OK-I8","Grand Ave at Santa Clara Ave","OK-H9-1",37.80889393398715,-122.25646018981932,37.8127441,-122.2472152,"member"
"96DC5C5BAF267278","electric_bike","2022-09-10 12:34:04","2022-09-10 12:41:07","Jackson St at Polk St","SF-E23","Steiner St at California St","SF-F19",37.794009333333335,-122.42179783333333,37.788568914161615,-122.43540108203887,"member"
"5D32626C97DEC548","classic_bike","2022-09-30 21:12:44","2022-09-30 21:18:57","Church St at Duboce Ave","SF-L20","Broderick St at Oak St","SF-K18",37.769818,-122.4291485,37.7730627,-122.4390777,"casual"
"572F046D412D335C","electric_bike","2022-09-14 10:38:32","2022-09-14 10:48:02","Post St at Divisadero St","SF-G18","Grove St at Gough St","SF-J22-2",37.78441,-122.43925633333333,37.77787007022392,-122.42295295000075,"casual"
"9CDEA5E973E2598B","electric_bike","2022-09-13 18:01:09","2022-09-13 18:06:36","Church St at Duboce Ave","SF-L20","Broderick St at Oak St","SF-K18",37.7697085,-122.42934933333333,37.7730627,-122.4390777,"casual"
"DF6D15FC5BF80C4E","classic_bike","2022-09-22 19:17:27","2022-09-22 19:24:55","Fulton St at Bancroft Way","BK-E8","Hearst Ave at Euclid Ave","BK-C9",37.8677892,-122.2658964,37.8753207,-122.2601554,"member"
"5297183C1AD9F3E4","electric_bike","2022-09-07 12:20:31","2022-09-07 12:27:02","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.784393,-122.43933333333334,37.7730627,-122.4390777,"member"
"6FA62E2C64640BB2","electric_bike","2022-09-01 16:22:09","2022-09-01 16:29:19","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.78436116666666,-122.43934383333334,37.7730627,-122.4390777,"member"
"D160842A8092ACB0","electric_bike","2022-09-09 16:23:54","2022-09-09 16:31:50","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.784512281,-122.439242005,37.7730627,-122.4390777,"member"
"5FD9019E2B3DD324","electric_bike","2022-09-22 13:26:29","2022-09-22 13:32:57","Church St at Duboce Ave","SF-L20","Broderick St at Oak St","SF-K18",37.7697545,-122.42910966666666,37.7730627,-122.4390777,"member"
"9156B379821E8044","electric_bike","2022-09-26 17:25:09","2022-09-26 17:35:59","Jackson St at Polk St","SF-E23","Steiner St at California St","SF-F19",37.793951,-122.421692,37.788568914161615,-122.43540108203887,"member"
"B203C03B57B77557","electric_bike","2022-09-19 18:42:13","2022-09-19 18:50:45","Church St at Duboce Ave","SF-L20","Steiner St at California St","SF-F19",37.769789,-122.42914133333333,37.788568914161615,-122.43540108203887,"member"
"250B313CC87847B9","electric_bike","2022-09-13 15:48:08","2022-09-13 15:54:35","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.78445833333333,-122.43923466666666,37.7730627,-122.4390777,"member"
"6C6CCE94083F34EA","electric_bike","2022-09-05 10:07:02","2022-09-05 10:11:00","Church St at Duboce Ave","SF-L20","Broderick St at Oak St","SF-K18",37.769778333333335,-122.42914016666667,37.7730627,-122.4390777,"member"
"4F2E92948ACA178B","electric_bike","2022-09-16 17:15:47","2022-09-16 17:24:26","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.78445816666667,-122.43924483333333,37.7730627,-122.4390777,"member"
"7D94963E58D374DD","electric_bike","2022-09-20 17:20:45","2022-09-20 17:29:20","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.7844175,-122.4393515,37.7730627,-122.4390777,"member"
"B319989E98FA5535","electric_bike","2022-09-21 16:17:41","2022-09-21 16:24:41","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.7842885,-122.43925966666667,37.7730627,-122.4390777,"member"
"67D5E3FFE0299BA0","electric_bike","2022-09-12 12:19:25","2022-09-12 12:27:46","Post St at Divisadero St","SF-G18","Broderick St at Oak St","SF-K18",37.784369707,-122.439374089,37.7730627,-122.4390777,"member"
"020C540C439CFD53","electric_bike","2022-09-29 18:10:03","2022-09-29 18:23:23","22nd St at Dolores St","SF-Q21-1","Grove St at Gough St","SF-J22-2",37.7550735,-122.42579883333333,37.77787007022392,-122.42295295000075,"casual"
"DAFD4396EB515F95","electric_bike","2022-09-29 18:16:29","2022-09-29 18:29:46","Church St at Duboce Ave","SF-L20","Grove St at Gough St","SF-J22-2",37.769883666666665,-122.42925916666667,37.77787007022392,-122.42295295000075,"casual"
"39CB4A4950AE6FAF","classic_bike","2022-09-14 10:23:40","2022-09-14 10:32:30","Post St at Divisadero St","SF-G18","Grove St at Gough St","SF-J22-2",37.784419,-122.439361,37.77787007022392,-122.42295295000075,"member"
"71EE8A9919FC3601","classic_bike","2022-09-02 14:41:38","2022-09-02 15:00:42","Bryant St at 6th St","SF-J27","Grove St at Gough St","SF-J22-2",37.77583378631289,-122.40269154310225,37.77787007022392,-122.42295295000075,"member"
"9C6D008E73D5D7D5","electric_bike","2022-09-16 16:38:13","2022-09-16 16:57:02","Gennessee St at Monterey Blvd","SF-W14","Illinois St at Cesar Chavez St","SF-S30",37.7316855,-122.451141,37.75016713801581,-122.38654196262358,"member"
"327E59FB33D2D6AB","classic_bike","2022-09-19 15:02:22","2022-09-19 15:07:04","Illinois St at 20th St","SF-O30-2","Illinois St at Cesar Chavez St","SF-S30",37.7603435,-122.387449,37.75016713801581,-122.38654196262358,"member"
"3B3A0A55BE359974","classic_bike","2022-09-26 19:28:19","2022-09-26 19:29:28","Townsend St at 5th St","SF-K28","Townsend St at 5th St","SF-K28",37.77523486860597,-122.39743709564209,37.77523486860597,-122.39743709564209,"casual"
"38A3E767077C2053","electric_bike","2022-09-04 21:16:53","2022-09-04 21:18:35","24th St at Chattanooga St","SF-Q21-2","22nd St at Dolores St","SF-Q21-1",37.751775333333335,-122.426567,37.75499463,-122.4258368,"member"
"39C93DF1CE89153A","classic_bike","2022-09-24 19:43:07","2022-09-24 19:44:54","24th St at Chattanooga St","SF-Q21-2","22nd St at Dolores St","SF-Q21-1",37.7518194,-122.4266139,37.75499463,-122.4258368,"member"
"F2528FB2D37EA600","electric_bike","2022-09-26 12:45:46","2022-09-26 12:58:52","24th St at Chattanooga St","SF-Q21-2","Townsend St at 7th St","SF-L27",37.751797,-122.426587,37.771058,-122.402717,"member"
"5B906B945169A44E","classic_bike","2022-09-07 10:30:16","2022-09-07 10:45:11","24th St at Chattanooga St","SF-Q21-2","Townsend St at 7th St","SF-L27",37.7518194,-122.4266139,37.771058,-122.402717,"member"
"DCCCA0BD9BD20F5E","classic_bike","2022-09-27 09:30:29","2022-09-27 09:44:56","24th St at Chattanooga St","SF-Q21-2","Townsend St at 7th St","SF-L27",37.7518194,-122.4266139,37.771058,-122.402717,"member"
"E260C8873705E109","electric_bike","2022-09-20 07:46:54","2022-09-20 08:02:51","24th St at Chattanooga St","SF-Q21-2","Townsend St at 7th St","SF-L27",37.751772833333334,-122.4265465,37.771058,-122.402717,"member"
"8E40A3068B2F4E46","electric_bike","2022-09-06 10:14:17","2022-09-06 10:26:51","24th St at Chattanooga St","SF-Q21-2","Townsend St at 7th St","SF-L27",37.75174666666667,-122.42646083333334,37.771058,-122.402717,"member"
"883A0738FEF97B32","electric_bike","2022-09-03 21:56:52","2022-09-03 22:01:58","Townsend St at 5th St","SF-K28","Berry St at 4th St","SF-K29-1",37.7751985,-122.39750133333334,37.77588,-122.39317,"member"
